"Year","Mode","Origin_Name","Destination_Name","OrigToDest","TotalTransported","Movement"
2016,"Road","Bathurst","Ryde - Hunters Hill","Bathurst:Ryde - Hunters Hill",4.00,"Intrastate"
2016,"Road","Bathurst","Shoalhaven","Bathurst:Shoalhaven",7.00,"Intrastate"
2016,"Road","Bathurst","Snowy Mountains","Bathurst:Snowy Mountains",0.00,"Intrastate"
2016,"Road","Bathurst","South Coast","Bathurst:South Coast",0.00,"Intrastate"
2016,"Road","Bathurst","Southern Highlands","Bathurst:Southern Highlands",3.00,"Intrastate"
2016,"Road","Bathurst","St Marys","Bathurst:St Marys",6.00,"Intrastate"
2016,"Road","Bathurst","Strathfield - Burwood - Ashfield","Bathurst:Strathfield - Burwood - Ashfield",14.00,"Intrastate"
2016,"Road","Bathurst","Sutherland - Menai - Heathcote","Bathurst:Sutherland - Menai - Heathcote",2.00,"Intrastate"
2016,"Road","Bathurst","Sydney Inner City","Bathurst:Sydney Inner City",630.00,"Intrastate"
2016,"Road","Bathurst","Tamworth - Gunnedah","Bathurst:Tamworth - Gunnedah",0.00,"Intrastate"
2016,"Road","Bathurst","Taree - Gloucester","Bathurst:Taree - Gloucester",0.00,"Intrastate"
2016,"Road","Bathurst","Tumut - Tumbarumba","Bathurst:Tumut - Tumbarumba",107.00,"Intrastate"
2016,"Road","Bathurst","Tweed Valley","Bathurst:Tweed Valley",0.00,"Intrastate"
2016,"Road","Bathurst","Upper Hunter","Bathurst:Upper Hunter",1.00,"Intrastate"
2016,"Road","Bathurst","Wagga Wagga","Bathurst:Wagga Wagga",0.00,"Intrastate"
2016,"Road","Bathurst","Warringah","Bathurst:Warringah",30.00,"Intrastate"
2016,"Road","Bathurst","Wollondilly","Bathurst:Wollondilly",10.00,"Intrastate"
2016,"Road","Bathurst","Wollongong","Bathurst:Wollongong",3.00,"Intrastate"
2016,"Road","Bathurst","Wyong","Bathurst:Wyong",6.00,"Intrastate"
2016,"Road","Baulkham Hills","Auburn","Baulkham Hills:Auburn",49.00,"Intrastate"
2016,"Road","Baulkham Hills","Bankstown","Baulkham Hills:Bankstown",21.00,"Intrastate"
2016,"Road","Baulkham Hills","Bankstown","Baulkham Hills:Bankstown",6.00,"Intrastate(IMT)"
2016,"Road","Baulkham Hills","Baulkham Hills","Baulkham Hills:Baulkham Hills",616.00,"Intrastate"
2016,"Road","Baulkham Hills","Blacktown","Baulkham Hills:Blacktown",204.00,"Intrastate"
2016,"Road","Baulkham Hills","Blacktown - North","Baulkham Hills:Blacktown - North",125.00,"Intrastate"
2016,"Road","Baulkham Hills","Blue Mountains","Baulkham Hills:Blue Mountains",1.00,"Intrastate"
2016,"Road","Baulkham Hills","Botany","Baulkham Hills:Botany",52.00,"Intrastate"
2016,"Road","Baulkham Hills","Botany","Baulkham Hills:Botany",27.00,"PortBotany"
2016,"Road","Baulkham Hills","Bringelly - Green Valley","Baulkham Hills:Bringelly - Green Valley",19.00,"Intrastate"
2016,"Road","Baulkham Hills","Camden","Baulkham Hills:Camden",2.00,"Intrastate"
2016,"Road","Baulkham Hills","Campbelltown (NSW)","Baulkham Hills:Campbelltown (NSW)",13.00,"Intrastate"
2016,"Road","Baulkham Hills","Canada Bay","Baulkham Hills:Canada Bay",10.00,"Intrastate"
2016,"Road","Baulkham Hills","Canterbury","Baulkham Hills:Canterbury",8.00,"Intrastate"
2016,"Road","Baulkham Hills","Carlingford","Baulkham Hills:Carlingford",27.00,"Intrastate"
2016,"Road","Baulkham Hills","Chatswood - Lane Cove","Baulkham Hills:Chatswood - Lane Cove",34.00,"Intrastate"
2016,"Road","Baulkham Hills","Cronulla - Miranda - Caringbah","Baulkham Hills:Cronulla - Miranda - Caringbah",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Dapto - Port Kembla","Baulkham Hills:Dapto - Port Kembla",8.00,"Intrastate"
2016,"Road","Baulkham Hills","Dural - Wisemans Ferry","Baulkham Hills:Dural - Wisemans Ferry",11.00,"Intrastate"
2016,"Road","Baulkham Hills","Eastern Suburbs - North","Baulkham Hills:Eastern Suburbs - North",8.00,"Intrastate"
2016,"Road","Baulkham Hills","Eastern Suburbs - South","Baulkham Hills:Eastern Suburbs - South",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Fairfield","Baulkham Hills:Fairfield",27.00,"Intrastate"
2016,"Road","Baulkham Hills","Gosford","Baulkham Hills:Gosford",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Hawkesbury","Baulkham Hills:Hawkesbury",1.00,"Intrastate"
2016,"Road","Baulkham Hills","Hornsby","Baulkham Hills:Hornsby",15.00,"Intrastate"
2016,"Road","Baulkham Hills","Hurstville","Baulkham Hills:Hurstville",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Kogarah - Rockdale","Baulkham Hills:Kogarah - Rockdale",2.00,"Intrastate"
2016,"Road","Baulkham Hills","Ku-ring-gai","Baulkham Hills:Ku-ring-gai",11.00,"Intrastate"
2016,"Road","Baulkham Hills","Lake Macquarie - East","Baulkham Hills:Lake Macquarie - East",0.00,"Intrastate"
2016,"Road","Baulkham Hills","Leichhardt","Baulkham Hills:Leichhardt",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Liverpool","Baulkham Hills:Liverpool",12.00,"Intrastate"
2016,"Road","Baulkham Hills","Manly","Baulkham Hills:Manly",1.00,"Intrastate"
2016,"Road","Baulkham Hills","Marrickville - Sydenham - Petersham","Baulkham Hills:Marrickville - Sydenham - Petersham",5.00,"Intrastate"
2016,"Road","Baulkham Hills","Merrylands - Guildford","Baulkham Hills:Merrylands - Guildford",57.00,"Intrastate"
2016,"Road","Baulkham Hills","Mount Druitt","Baulkham Hills:Mount Druitt",56.00,"Intrastate"
2016,"Road","Baulkham Hills","Newcastle","Baulkham Hills:Newcastle",5.00,"Intrastate"
2016,"Road","Baulkham Hills","North Sydney - Mosman","Baulkham Hills:North Sydney - Mosman",2.00,"Intrastate"
2016,"Road","Baulkham Hills","Pennant Hills - Epping","Baulkham Hills:Pennant Hills - Epping",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Penrith","Baulkham Hills:Penrith",10.00,"Intrastate"
2016,"Road","Baulkham Hills","Pittwater","Baulkham Hills:Pittwater",3.00,"Intrastate"
2016,"Road","Baulkham Hills","QLD","Baulkham Hills:QLD",48.00,"Intercapital"
2016,"Road","Baulkham Hills","Richmond - Windsor","Baulkham Hills:Richmond - Windsor",6.00,"Intrastate"
2016,"Road","Baulkham Hills","Rouse Hill - McGraths Hill","Baulkham Hills:Rouse Hill - McGraths Hill",3.00,"Intrastate"
2016,"Road","Baulkham Hills","Ryde - Hunters Hill","Baulkham Hills:Ryde - Hunters Hill",51.00,"Intrastate"
2016,"Road","Baulkham Hills","SA","Baulkham Hills:SA",7.00,"Intercapital"
2016,"Road","Baulkham Hills","St Marys","Baulkham Hills:St Marys",8.00,"Intrastate"
2016,"Road","Baulkham Hills","Strathfield - Burwood - Ashfield","Baulkham Hills:Strathfield - Burwood - Ashfield",20.00,"Intrastate"
2016,"Road","Baulkham Hills","Strathfield - Burwood - Ashfield","Baulkham Hills:Strathfield - Burwood - Ashfield",1.00,"Intrastate(IMT)"
2016,"Road","Baulkham Hills","Sutherland - Menai - Heathcote","Baulkham Hills:Sutherland - Menai - Heathcote",2.00,"Intrastate"
2016,"Road","Baulkham Hills","Sydney Inner City","Baulkham Hills:Sydney Inner City",17.00,"Intrastate"
2016,"Road","Baulkham Hills","Upper Hunter","Baulkham Hills:Upper Hunter",27.00,"Intrastate"
2016,"Road","Baulkham Hills","VIC","Baulkham Hills:VIC",48.00,"Intercapital"
2016,"Road","Baulkham Hills","Warringah","Baulkham Hills:Warringah",15.00,"Intrastate"
2016,"Road","Baulkham Hills","Wollondilly","Baulkham Hills:Wollondilly",1.00,"Intrastate"
2016,"Road","Baulkham Hills","Wollongong","Baulkham Hills:Wollongong",1.00,"Intrastate"
2016,"Road","Baulkham Hills","Wyong","Baulkham Hills:Wyong",3.00,"Intrastate"
2016,"Road","Blacktown","ACT","Blacktown:ACT",160.00,"Intercapital"
2016,"Road","Blacktown","Albury","Blacktown:Albury",11.00,"Intrastate"
2016,"Road","Blacktown","Armidale","Blacktown:Armidale",2.00,"Intrastate"
2016,"Road","Blacktown","Auburn","Blacktown:Auburn",429.00,"Intrastate"
2016,"Road","Blacktown","Bankstown","Blacktown:Bankstown",121.00,"Intrastate"
2016,"Road","Blacktown","Bankstown","Blacktown:Bankstown",16.00,"Intrastate(IMT)"
2016,"Road","Blacktown","Bathurst","Blacktown:Bathurst",3.00,"Intrastate"
2016,"Road","Blacktown","Baulkham Hills","Blacktown:Baulkham Hills",198.00,"Intrastate"
2016,"Road","Blacktown","Blacktown","Blacktown:Blacktown",676.00,"Intrastate"
2016,"Road","Blacktown","Blacktown - North","Blacktown:Blacktown - North",72.00,"Intrastate"
2016,"Road","Blacktown","Blue Mountains","Blacktown:Blue Mountains",10.00,"Intrastate"
2016,"Road","Blacktown","Botany","Blacktown:Botany",301.00,"Intrastate"
2016,"Road","Blacktown","Botany","Blacktown:Botany",82.00,"PortBotany"
2016,"Road","Blacktown","Bourke - Cobar - Coonamble","Blacktown:Bourke - Cobar - Coonamble",10.00,"Intrastate"
2016,"Road","Blacktown","Bringelly - Green Valley","Blacktown:Bringelly - Green Valley",70.00,"Intrastate"
2016,"Road","Blacktown","Broken Hill and Far West","Blacktown:Broken Hill and Far West",7.00,"Intrastate"
2016,"Road","Blacktown","Camden","Blacktown:Camden",21.00,"Intrastate"
2016,"Road","Blacktown","Campbelltown (NSW)","Blacktown:Campbelltown (NSW)",53.00,"Intrastate"
2016,"Road","Blacktown","Canada Bay","Blacktown:Canada Bay",37.00,"Intrastate"
2016,"Road","Blacktown","Canterbury","Blacktown:Canterbury",23.00,"Intrastate"
2016,"Road","Blacktown","Carlingford","Blacktown:Carlingford",63.00,"Intrastate"
2016,"Road","Blacktown","Chatswood - Lane Cove","Blacktown:Chatswood - Lane Cove",81.00,"Intrastate"
2016,"Road","Blacktown","Clarence Valley","Blacktown:Clarence Valley",15.00,"Intrastate"
2016,"Road","Blacktown","Coffs Harbour","Blacktown:Coffs Harbour",2.00,"Intrastate"
2016,"Road","Blacktown","Cronulla - Miranda - Caringbah","Blacktown:Cronulla - Miranda - Caringbah",13.00,"Intrastate"
2016,"Road","Blacktown","Dapto - Port Kembla","Blacktown:Dapto - Port Kembla",68.00,"Intrastate"
2016,"Road","Blacktown","Dubbo","Blacktown:Dubbo",4.00,"Intrastate"
2016,"Road","Blacktown","Dural - Wisemans Ferry","Blacktown:Dural - Wisemans Ferry",21.00,"Intrastate"
2016,"Road","Blacktown","Eastern Suburbs - North","Blacktown:Eastern Suburbs - North",21.00,"Intrastate"
2016,"Road","Blacktown","Eastern Suburbs - South","Blacktown:Eastern Suburbs - South",23.00,"Intrastate"
2016,"Road","Blacktown","Fairfield","Blacktown:Fairfield",176.00,"Intrastate"
2016,"Road","Blacktown","Gosford","Blacktown:Gosford",17.00,"Intrastate"
2016,"Road","Blacktown","Goulburn - Yass","Blacktown:Goulburn - Yass",10.00,"Intrastate"
2016,"Road","Blacktown","Great Lakes","Blacktown:Great Lakes",1.00,"Intrastate"
2016,"Road","Blacktown","Griffith - Murrumbidgee (West)","Blacktown:Griffith - Murrumbidgee (West)",2.00,"Intrastate"
2016,"Road","Blacktown","Hawkesbury","Blacktown:Hawkesbury",7.00,"Intrastate"
2016,"Road","Blacktown","Hornsby","Blacktown:Hornsby",35.00,"Intrastate"
2016,"Road","Blacktown","Hurstville","Blacktown:Hurstville",13.00,"Intrastate"
2016,"Road","Blacktown","Illawarra Catchment Reserve","Blacktown:Illawarra Catchment Reserve",2.00,"Intrastate"
2016,"Road","Blacktown","Inverell - Tenterfield","Blacktown:Inverell - Tenterfield",1.00,"Intrastate"
2016,"Road","Blacktown","Kempsey - Nambucca","Blacktown:Kempsey - Nambucca",2.00,"Intrastate"
2016,"Road","Blacktown","Kiama - Shellharbour","Blacktown:Kiama - Shellharbour",5.00,"Intrastate"
2016,"Road","Blacktown","Kogarah - Rockdale","Blacktown:Kogarah - Rockdale",14.00,"Intrastate"
2016,"Road","Blacktown","Ku-ring-gai","Blacktown:Ku-ring-gai",32.00,"Intrastate"
2016,"Road","Blacktown","Lachlan Valley","Blacktown:Lachlan Valley",4.00,"Intrastate"
2016,"Road","Blacktown","Lake Macquarie - East","Blacktown:Lake Macquarie - East",17.00,"Intrastate"
2016,"Road","Blacktown","Lake Macquarie - West","Blacktown:Lake Macquarie - West",9.00,"Intrastate"
2016,"Road","Blacktown","Leichhardt","Blacktown:Leichhardt",11.00,"Intrastate"
2016,"Road","Blacktown","Lithgow - Mudgee","Blacktown:Lithgow - Mudgee",1.00,"Intrastate"
2016,"Road","Blacktown","Liverpool","Blacktown:Liverpool",68.00,"Intrastate"
2016,"Road","Blacktown","Lord Howe Island","Blacktown:Lord Howe Island",6.00,"Intrastate"
2016,"Road","Blacktown","Lower Hunter","Blacktown:Lower Hunter",14.00,"Intrastate"
2016,"Road","Blacktown","Lower Murray","Blacktown:Lower Murray",1.00,"Intrastate"
2016,"Road","Blacktown","Maitland","Blacktown:Maitland",11.00,"Intrastate"
2016,"Road","Blacktown","Manly","Blacktown:Manly",3.00,"Intrastate"
2016,"Road","Blacktown","Marrickville - Sydenham - Petersham","Blacktown:Marrickville - Sydenham - Petersham",14.00,"Intrastate"
2016,"Road","Blacktown","Merrylands - Guildford","Blacktown:Merrylands - Guildford",200.00,"Intrastate"
2016,"Road","Blacktown","Moree - Narrabri","Blacktown:Moree - Narrabri",6.00,"Intrastate"
2016,"Road","Blacktown","Mount Druitt","Blacktown:Mount Druitt",429.00,"Intrastate"
2016,"Road","Blacktown","Newcastle","Blacktown:Newcastle",31.00,"Intrastate"
2016,"Road","Blacktown","North Sydney - Mosman","Blacktown:North Sydney - Mosman",11.00,"Intrastate"
2016,"Road","Blacktown","Orange","Blacktown:Orange",3.00,"Intrastate"
2016,"Road","Blacktown","Parramatta","Blacktown:Parramatta",41.00,"Intrastate"
2016,"Road","Blacktown","Pennant Hills - Epping","Blacktown:Pennant Hills - Epping",20.00,"Intrastate"
2016,"Road","Blacktown","Penrith","Blacktown:Penrith",114.00,"Intrastate"
2016,"Road","Blacktown","Pittwater","Blacktown:Pittwater",8.00,"Intrastate"
2016,"Road","Blacktown","Port Macquarie","Blacktown:Port Macquarie",4.00,"Intrastate"
2016,"Road","Blacktown","Port Stephens","Blacktown:Port Stephens",11.00,"Intrastate"
2016,"Road","Blacktown","QLD","Blacktown:QLD",500.00,"Intercapital"
2016,"Road","Blacktown","Queanbeyan","Blacktown:Queanbeyan",0.00,"Intrastate"
2016,"Road","Blacktown","Richmond - Windsor","Blacktown:Richmond - Windsor",45.00,"Intrastate"
2016,"Road","Blacktown","Richmond Valley - Coastal","Blacktown:Richmond Valley - Coastal",7.00,"Intrastate"
2016,"Road","Blacktown","Richmond Valley - Hinterland","Blacktown:Richmond Valley - Hinterland",3.00,"Intrastate"
2016,"Road","Blacktown","Rouse Hill - McGraths Hill","Blacktown:Rouse Hill - McGraths Hill",22.00,"Intrastate"
2016,"Road","Blacktown","Ryde - Hunters Hill","Blacktown:Ryde - Hunters Hill",120.00,"Intrastate"
2016,"Road","Blacktown","SA","Blacktown:SA",109.00,"Intercapital"
2016,"Road","Blacktown","Shoalhaven","Blacktown:Shoalhaven",5.00,"Intrastate"
2016,"Road","Blacktown","Snowy Mountains","Blacktown:Snowy Mountains",4.00,"Intrastate"
2016,"Road","Blacktown","South Coast","Blacktown:South Coast",2.00,"Intrastate"
2016,"Road","Blacktown","Southern Highlands","Blacktown:Southern Highlands",4.00,"Intrastate"
2016,"Road","Blacktown","St Marys","Blacktown:St Marys",52.00,"Intrastate"
2016,"Road","Blacktown","Strathfield - Burwood - Ashfield","Blacktown:Strathfield - Burwood - Ashfield",98.00,"Intrastate"
2016,"Road","Blacktown","Strathfield - Burwood - Ashfield","Blacktown:Strathfield - Burwood - Ashfield",6.00,"Intrastate(IMT)"
2016,"Road","Blacktown","Sutherland - Menai - Heathcote","Blacktown:Sutherland - Menai - Heathcote",7.00,"Intrastate"
2016,"Road","Blacktown","Sydney Inner City","Blacktown:Sydney Inner City",30.00,"Intrastate"
2016,"Road","Blacktown","Tamworth - Gunnedah","Blacktown:Tamworth - Gunnedah",3.00,"Intrastate"
2016,"Road","Blacktown","Taree - Gloucester","Blacktown:Taree - Gloucester",3.00,"Intrastate"
2016,"Road","Blacktown","Tumut - Tumbarumba","Blacktown:Tumut - Tumbarumba",2.00,"Intrastate"
2016,"Road","Blacktown","Tweed Valley","Blacktown:Tweed Valley",3.00,"Intrastate"
2016,"Road","Blacktown","Upper Hunter","Blacktown:Upper Hunter",77.00,"Intrastate"
2016,"Road","Blacktown","Upper Murray exc. Albury","Blacktown:Upper Murray exc. Albury",12.00,"Intrastate"
2016,"Road","Blacktown","VIC","Blacktown:VIC",580.00,"Intercapital"
2016,"Road","Blacktown","WA","Blacktown:WA",27.00,"Intercapital"
2016,"Road","Blacktown","Wagga Wagga","Blacktown:Wagga Wagga",6.00,"Intrastate"
2016,"Road","Blacktown","Warringah","Blacktown:Warringah",34.00,"Intrastate"
2016,"Road","Blacktown","Wollondilly","Blacktown:Wollondilly",4.00,"Intrastate"
2016,"Road","Blacktown","Wollongong","Blacktown:Wollongong",13.00,"Intrastate"
2016,"Road","Blacktown","Wyong","Blacktown:Wyong",33.00,"Intrastate"
2016,"Road","Blacktown - North","ACT","Blacktown - North:ACT",1.00,"Interstate"
2016,"Road","Blacktown - North","Auburn","Blacktown - North:Auburn",27.00,"Intrastate"
2016,"Road","Blacktown - North","Bankstown","Blacktown - North:Bankstown",14.00,"Intrastate"
2016,"Road","Blacktown - North","Baulkham Hills","Blacktown - North:Baulkham Hills",87.00,"Intrastate"
2016,"Road","Blacktown - North","Blacktown","Blacktown - North:Blacktown",166.00,"Intrastate"
2016,"Road","Blacktown - North","Blacktown - North","Blacktown - North:Blacktown - North",51.00,"Intrastate"
2016,"Road","Blacktown - North","Blue Mountains","Blacktown - North:Blue Mountains",10.00,"Intrastate"
2016,"Road","Blacktown - North","Blue Mountains - South","Blacktown - North:Blue Mountains - South",1.00,"Intrastate"
2016,"Road","Blacktown - North","Botany","Blacktown - North:Botany",22.00,"Intrastate"
2016,"Road","Blacktown - North","Botany","Blacktown - North:Botany",35.00,"PortBotany"
2016,"Road","Blacktown - North","Bringelly - Green Valley","Blacktown - North:Bringelly - Green Valley",31.00,"Intrastate"
2016,"Road","Blacktown - North","Camden","Blacktown - North:Camden",8.00,"Intrastate"
2016,"Road","Blacktown - North","Campbelltown (NSW)","Blacktown - North:Campbelltown (NSW)",17.00,"Intrastate"
2016,"Road","Blacktown - North","Canada Bay","Blacktown - North:Canada Bay",5.00,"Intrastate"
2016,"Road","Blacktown - North","Canterbury","Blacktown - North:Canterbury",27.00,"Intrastate"
2016,"Road","Blacktown - North","Carlingford","Blacktown - North:Carlingford",16.00,"Intrastate"
2016,"Road","Blacktown - North","Chatswood - Lane Cove","Blacktown - North:Chatswood - Lane Cove",19.00,"Intrastate"
2016,"Road","Blacktown - North","Cronulla - Miranda - Caringbah","Blacktown - North:Cronulla - Miranda - Caringbah",3.00,"Intrastate"
2016,"Road","Blacktown - North","Dapto - Port Kembla","Blacktown - North:Dapto - Port Kembla",12.00,"Intrastate"
2016,"Road","Blacktown - North","Dural - Wisemans Ferry","Blacktown - North:Dural - Wisemans Ferry",15.00,"Intrastate"
2016,"Road","Blacktown - North","Eastern Suburbs - North","Blacktown - North:Eastern Suburbs - North",6.00,"Intrastate"
2016,"Road","Blacktown - North","Eastern Suburbs - South","Blacktown - North:Eastern Suburbs - South",3.00,"Intrastate"
2016,"Road","Blacktown - North","Fairfield","Blacktown - North:Fairfield",58.00,"Intrastate"
2016,"Road","Blacktown - North","Gosford","Blacktown - North:Gosford",51.00,"Intrastate"
2016,"Road","Blacktown - North","Great Lakes","Blacktown - North:Great Lakes",0.00,"Intrastate"
2016,"Road","Blacktown - North","Hawkesbury","Blacktown - North:Hawkesbury",24.00,"Intrastate"
2016,"Road","Blacktown - North","Hornsby","Blacktown - North:Hornsby",7.00,"Intrastate"
2016,"Road","Blacktown - North","Hurstville","Blacktown - North:Hurstville",3.00,"Intrastate"
2016,"Road","Blacktown - North","Kiama - Shellharbour","Blacktown - North:Kiama - Shellharbour",0.00,"Intrastate"
2016,"Road","Blacktown - North","Kogarah - Rockdale","Blacktown - North:Kogarah - Rockdale",4.00,"Intrastate"
2016,"Road","Blacktown - North","Ku-ring-gai","Blacktown - North:Ku-ring-gai",8.00,"Intrastate"
2016,"Road","Blacktown - North","Lake Macquarie - East","Blacktown - North:Lake Macquarie - East",1.00,"Intrastate"
2016,"Road","Blacktown - North","Lake Macquarie - West","Blacktown - North:Lake Macquarie - West",0.00,"Intrastate"
2016,"Road","Blacktown - North","Leichhardt","Blacktown - North:Leichhardt",2.00,"Intrastate"
2016,"Road","Blacktown - North","Liverpool","Blacktown - North:Liverpool",12.00,"Intrastate"
2016,"Road","Blacktown - North","Lower Hunter","Blacktown - North:Lower Hunter",2.00,"Intrastate"
2016,"Road","Blacktown - North","Maitland","Blacktown - North:Maitland",2.00,"Intrastate"
2016,"Road","Blacktown - North","Manly","Blacktown - North:Manly",0.00,"Intrastate"
2016,"Road","Blacktown - North","Marrickville - Sydenham - Petersham","Blacktown - North:Marrickville - Sydenham - Petersham",3.00,"Intrastate"
2016,"Road","Blacktown - North","Merrylands - Guildford","Blacktown - North:Merrylands - Guildford",42.00,"Intrastate"
2016,"Road","Blacktown - North","Migratory - Offshore - Shipping (NSW)","Blacktown - North:Migratory - Offshore - Shipping (NSW)",5.00,"Intrastate"
2016,"Road","Blacktown - North","Mount Druitt","Blacktown - North:Mount Druitt",203.00,"Intrastate"
2016,"Road","Blacktown - North","Newcastle","Blacktown - North:Newcastle",6.00,"Intrastate"
